batch_size,input_length,embedding_layer,block_0_ln_1,block_0_attn,block_0_ln_2,block_0_mlp,block_1_ln_1,block_1_attn,block_1_ln_2,block_1_mlp,block_2_ln_1,block_2_attn,block_2_ln_2,block_2_mlp,block_3_ln_1,block_3_attn,block_3_ln_2,block_3_mlp,block_4_ln_1,block_4_attn,block_4_ln_2,block_4_mlp,block_5_ln_1,block_5_attn,block_5_ln_2,block_5_mlp,block_6_ln_1,block_6_attn,block_6_ln_2,block_6_mlp,block_7_ln_1,block_7_attn,block_7_ln_2,block_7_mlp,block_8_ln_1,block_8_attn,block_8_ln_2,block_8_mlp,block_9_ln_1,block_9_attn,block_9_ln_2,block_9_mlp,block_10_ln_1,block_10_attn,block_10_ln_2,block_10_mlp,block_11_ln_1,block_11_attn,block_11_ln_2,block_11_mlp,FC_layer
3,280,6021120,2587648,33787392,2587648,54538240,3076096,33072640,2587648,54538240,2587648,32565760,2587648,54946816,2587648,32565760,2587648,54190080,2587648,32565760,2587648,54190080,2587648,32565760,2587648,54190080,2587648,32565760,2587648,54190080,2587648,33375744,2587648,54190080,2587648,33375744,2587648,54190080,2587648,32565760,3140608,54190080,2587648,33118720,3140608,54190080,2587648,33118720,3140608,54190080,2587648
3,270,6709248,2495488,31200256,2808832,55388160,2495488,31186944,2808832,55388160,2495488,31186944,2808832,55388160,2495488,31186944,2808832,55388160,2495488,31186944,2808832,54761472,2495488,30791680,2495488,52396032,2495488,31043584,2495488,52396032,2636800,31043584,2495488,52396032,2636800,31403008,2495488,52254720,2495488,30478336,2495488,52254720,2495488,30478336,2495488,52254720,2495488,30478336,2495488,52254720,2495488
3,289,6214656,2670592,34601472,2670592,57098240,2993152,34278912,2670592,55931904,2670592,34278912,2670592,55931904,2670592,34278912,2670592,55931904,2670592,34278912,2670592,56484864,3223552,33723392,2670592,55931904,2670592,33723392,2670592,55931904,2670592,33723392,2670592,55931904,2670592,35316736,3467264,55931904,2670592,33649664,2670592,55931904,2670592,33649664,2670592,55931904,2670592,33649664,2670592,55931904,2670592
3,397,8628224,3668992,53537280,3668992,77059072,3668992,52496896,3668992,77059072,3668992,53114368,3668992,77736960,4286464,55206400,3668992,77414400,4249600,53400064,3668992,77414400,4249600,54774272,3668992,77414400,4249600,55682560,3668992,77414400,4249600,55682560,3668992,77414400,4249600,55682560,3668992,77414400,4249600,53940736,3668992,76833792,3668992,53032448,3668992,76833792,3668992,53032448,3668992,76833792,3668992
3,728,15883264,6727680,131366400,6727680,143024128,6727680,131366400,6727680,142172160,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680,131366400,6727680,140894208,6727680
3,276,6348800,2757632,32320000,2550784,56365056,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31395328,2550784,53415936,2550784,31669248,2550784,53415936,2550784,31395328,2934784,53415936,2550784,33176064,3337216,53415936,2550784
3,514,11087360,4750336,76675072,4750336,99477504,4750336,76675072,4750336,99477504,4750336,76675072,4750336,99477504,4750336,76675072,4750336,99477504,4750336,76675072,4750336,99477504,4750336,76675072,4750336,99477504,4750336,77805568,4750336,100042752,5315584,78370816,5315584,99477504,4750336,77805568,4750336,100042752,5315584,77901824,5315584,99477504,4750336,77336576,4750336,100042752,5315584,76771328,4750336,100042752,5315584
3,255,5870592,2549760,30589440,2549760,53415936,2549760,30589440,2549760,53438464,2549760,29837824,2356224,53222400,2356224,29763072,2356224,53222400,2356224,29836800,2356224,50415616,2646016,30580224,2356224,50110464,2356224,33151488,2356224,50184192,3188736,32429568,2356224,50184192,3188736,32393216,2356224,50184192,3188736,32393216,2356224,50184192,3188736,32393216,2356224,50184192,3188736,31560704,2356224,49351680,3188736
3,263,5655552,2430976,29499904,2430976,52620288,2430976,29843968,2430976,52620288,2430976,29843968,2430976,52051968,2894848,29421056,2430976,50899968,2430976,29695488,2430976,51037184,2568192,29969920,2568192,50899968,2430976,29695488,2430976,51037184,2568192,29969920,2430976,51037184,2568192,29832704,2430976,50899968,2568192,29421056,2430976,50899968,2430976,29421056,2430976,50899968,2430976,29421056,2430976,50899968,2430976
3,478,10674176,4417536,68373504,4417536,92510208,4417536,68814848,4417536,92510208,4417536,68814848,4417536,92510208,4417536,68918272,4417536,92810240,4520960,69852160,4417536,92878848,4786176,69920768,4417536,92878848,4786176,69920768,4417536,92878848,4786176,69920768,4417536,92878848,4786176,69920768,4417536,92878848,4786176,69920768,4786176,93552640,4417536,71268352,4417536,93100032,4786176,71762944,5249024,92510208,4417536
3,668,14409728,6172672,114359296,6172672,129282048,6172672,114359296,6172672,129282048,6172672,114359296,6172672,129282048,6172672,114359296,6172672,129957888,6848512,115035136,6172672,129957888,6848512,116386816,6172672,129957888,6848512,116386816,6172672,129957888,6848512,116386816,6172672,129957888,6848512,115981312,6172672,129282048,6172672,115440640,6172672,129552384,6443008,115710976,6443008,129282048,6172672,115440640,6172672,129552384,6443008
3,459,11567104,4746240,66942976,4746240,92839936,4746240,66684928,4241408,90934272,4241408,66110464,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408,64418816,4241408,88833024,4241408
3,515,11446272,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4909056,77019648,4759552,99820544,4909056,77318656,4759552,99820544,4909056,77019648,4759552,100564992,5653504,77764096,4759552,100564992,4759552,80445952,4759552,100564992,5653504,80445952,4759552,100564992,5653504,80445952,4759552,100564992,5653504,79552000,4759552,99671040,4759552,76870144,4759552,99671040,4759552
3,886,21220864,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8186880,179148800,8186880,171472896,8322048,179595264,8186880,171919360,8633344,180488192,8186880,171919360,8633344
3,189,4774912,2102272,22447616,2102272,36933632,2102272,22447616,2551296,37382656,2102272,24692736,2551296,36578304,2004992,21163008,1746944,36960256,2128896,21122560,1746944,36960256,2128896,21563904,1746944,37401600,2570240,22667776,1746944,39748608,2680832,22778368,1746944,39003136,2680832,22778368,1746944,39748608,2680832,22778368,1746944,39003136,2680832,22778368,1746944,39003136,2680832,23472640,2680832,36578304,1746944
3,384,8388608,3548160,49693184,3548160,76939264,3548160,49693184,3548160,76939264,3548160,49693184,3548160,76414976,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160
3,251,5751808,2496512,29837824,2627584,49254400,2549760,30711296,2319360,49594368,3336192,31709696,2319360,49594368,3336192,31709696,2319360,48669696,2411520,30785024,2319360,48669696,2411520,29428224,2319360,49378304,3120128,30629376,2319360,49378304,3120128,30629376,2319360,49824768,3120128,31411712,2319360,50193408,3197952,31411712,2319360,50193408,3197952,31411712,2319360,50193408,3197952,31411712,2319360,48730112,2471936
3,271,7216128,3546112,31886848,3152896,52543488,2504704,31043072,2504704,52543488,2599936,31043072,2504704,52543488,2599936,31223296,2504704,52448256,2599936,30842368,2504704,52448256,2504704,30630400,2504704,52448256,2504704,30630400,2504704,52448256,2504704,30630400,2504704,52448256,2504704,30630400,2504704,52448256,2504704,31436288,2504704,52448256,2504704,31436288,2504704,52448256,2504704,31436288,2504704,52448256,2504704
3,508,11103232,4694016,75480064,4694016,99053568,4694016,76096512,4694016,99053568,4694016,76096512,4694016,99053568,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,76096512,4694016,98316288,4694016,75461632,4694016,98316288,4694016
3,270,6467584,2913280,33081344,2913280,52856832,2913280,33003520,2913280,53170176,2913280,34134016,3226624,53170176,3226624,33439744,3226624,53170176,3226624,31977472,2495488,52418560,2495488,30478336,2495488,52300800,2541568,30902272,2495488,52396032,2636800,30902272,2495488,52396032,2636800,30902272,2495488,52396032,2636800,30478336,2495488,52254720,2495488,30478336,2495488,52254720,2495488,30478336,2495488,52273152,2513920
3,169,3714048,1601536,17801728,1718272,33927168,1714176,17963520,1718272,35833856,1718272,17963520,1718272,37031936,1718272,18123264,2088960,33234944,1718272,19866112,2101248,33247232,2101248,19878400,2101248,33247232,2101248,20255232,2242560,33388544,2242560,19904000,1580032,32707584,1561600,17897984,1580032,32707584,1561600,17217024,1580032,32707584,1561600,17217024,1580032,33370112,1561600,17879552,1580032,33370112,1561600
3,152,4211712,2224128,14847488,1404928,33165312,1404928,15307264,1404928,33165312,1404928,15307264,1404928,31377408,1865728,15122944,1629184,30440448,1404928,16563712,1822720,29417472,1404928,16563712,1822720,29417472,1404928,16563712,1822720,29417472,1404928,15540736,1822720,29417472,1404928,15620608,1404928,29601792,1404928,15110656,1404928,29417472,1404928,14926336,1589248,29417472,1404928,15294976,1404928,29601792,1404928
3,405,10100736,4691968,58391040,4691968,79331328,4691968,58391040,3742720,78382080,4691968,53644800,3742720,78594048,3954688,53644800,3742720,78594048,3954688,54280704,3742720,78594048,3954688,54280704,3742720,78594048,3954688,54280704,3742720,78594048,3954688,54280704,3742720,78594048,3954688,54280704,3742720,78594048,3954688,53644800,3742720,78382080,3742720,53644800,3742720,78382080,3742720,53847552,3742720,78879744,3945472
3,271,6528000,3098624,33909248,3254272,53197824,3098624,36232704,2504704,52448256,3489792,30630400,2504704,52551680,2599936,30630400,2504704,52543488,2599936,30916096,2504704,52543488,2599936,30916096,2504704,52543488,2599936,30916096,2504704,52543488,2599936,30725632,3112960,52448256,2504704,30630400,3112960,52448256,2504704,30630400,3112960,52448256,2504704,31238656,2504704,53056512,3112960,33737216,2504704,55477248,3551232
3,262,5634048,2421760,29855744,2421760,50706432,2421760,29554688,2421760,51216384,2931712,31084544,2421760,51216384,2931712,31594496,2421760,51216384,2931712,30801408,2421760,50706432,2421760,29271552,2421760,50706432,2421760,29898240,2421760,50921984,2606080,30371840,2421760,50706432,2864128,29271552,2421760,50706432,2421760,29271552,2421760,50706432,2421760,29271552,2421760,50706432,2421760,29271552,2421760,50706432,2421760
3,177,3824640,1645568,18531840,1977344,34781184,1750528,19819008,2102272,34721792,2102272,20104704,2102272,34721792,2102272,20489728,2294784,34914304,2294784,21788160,2599936,34255872,2294784,18496000,1636352,34255872,1636352,18496000,1636352,34255872,1636352,18698752,1839104,34255872,1636352,18191872,1839104,34255872,1636352,18191872,1839104,34255872,1636352,17999360,1839104,34255872,1636352,18846208,2017280,34255872,1636352
3,105,2257920,970752,10124800,970752,21279744,970752,10680832,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752,10680832,970752,20321280,970752,10680832,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752,10410496,970752,20321280,970752
3,122,2660352,1145856,11246592,1145856,23629824,1145856,13144064,1934336,24444928,1643520,15898112,2030592,24584192,2030592,16173056,2100224,25026560,2100224,16018432,2100224,25145344,1127424,13301248,1127424,26597376,1127424,11204096,2122752,25602048,1127424,12149760,1127424,25602048,1127424,12149760,1127424,25602048,1127424,11154432,1127424,24625152,1127424,13181952,1127424,24625152,1127424,12779008,1127424,23826432,1127424
3,168,4528128,1552384,18835968,1552384,32514048,1552384,17379840,1552384,32514048,1552384,16992768,1552384,32514048,1552384,16992768,1552384,32514048,1552384,16925184,1552384,32858112,1552384,17797632,1552384,32907264,1552384,17217024,1552384,32907264,1552384,17453568,1552384,33103872,1748992,18034176,1552384,32907264,1552384,16872960,1552384,33684480,1552384,17453568,1552384,32907264,1552384,17453568,1552384,33103872,1748992
3,102,2193408,943104,9651200,943104,20477952,943104,9972736,943104,19740672,943104,9628672,943104,20799488,943104,9628672,943104,20441088,943104,9628672,943104,19740672,943104,9628672,943104,19740672,943104,9628672,943104,19740672,943104,9227264,943104,19740672,943104,10218496,943104,19740672,943104,9628672,943104,19740672,943104,10218496,943104,19740672,943104,9628672,943104,19740672,943104
3,328,7094272,3031040,40373248,3031040,65796096,3178496,40520704,3031040,65937408,3031040,40373248,3031040,65937408,3031040,40373248,3031040,65937408,3031040,39783424,3031040,65937408,3031040,39783424,3031040,65937408,3031040,39783424,3031040,65937408,3031040,39783424,3031040,65937408,3031040,40274944,3031040,63479808,3031040,39783424,3031040,63479808,3031040,39783424,3031040,63479808,3031040,39783424,3031040,63479808,3031040
3,256,5840896,2594816,30519808,2594816,50327552,2594816,29786624,2594816,49774592,2594816,29786624,2783232,49963008,2594816,30790144,2985984,50165760,2783232,31701504,2365440,49545216,3217408,28819968,2365440,49545216,2365440,29123072,2365440,49545216,2365440,28819968,2365440,49545216,2365440,29262336,2807808,49545216,2365440,30147072,2365440,49987584,2365440,30054912,2365440,49545216,2365440,28377600,2365440,49545216,2365440
3,817,17568768,7549952,157502976,7549952,158118912,7549952,157502976,7549952,158118912,7549952,157502976,7549952,158118912,7549952,157502976,7549952,158118912,7549952,157502976,7549952,158220288,7651328,157022720,7549952,158220288,7651328,157326848,7549952,158220288,7651328,157326848,7549952,158220288,7651328,157022720,7549952,158118912,7549952,157022720,7549952,158118912,7549952,157022720,7549952,158118912,7549952,157022720,7549952,158118912,7549952
3,752,16660480,7169024,139079680,7169024,145759232,7169024,138723328,7169024,145759232,7169024,138723328,7538688,146128896,7169024,140571648,7538688,146128896,7538688,138212352,6948864,145539072,6948864,137622528,6948864,145539072,6948864,137622528,6948864,145539072,6948864,137622528,6948864,145539072,6948864,137622528,6948864,145539072,6948864,137745408,7010304,145539072,6948864,137745408,7010304,145539072,6948864,137745408,7010304,145539072,6948864
3,214,4851712,2103296,23414272,2103296,41541632,2103296,23414272,2323456,41761792,2103296,23134720,1978368,41416704,1978368,22789632,1978368,41886720,2448384,24009216,1978368,42166272,2727936,25452032,1978368,42166272,2727936,25452032,1978368,42166272,2727936,25452032,1978368,42166272,2727936,25602560,1978368,42166272,2727936,26477056,1978368,43165696,2727936,25738752,1978368,45164544,2727936,25602560,1978368,44165120,2727936
3,428,9381888,3955712,59751936,3955712,87830528,3955712,59751936,4830208,87830528,3955712,60751360,3955712,85831680,3955712,60501504,4705280,82833408,3955712,62000640,3955712,83582976,3955712,61251072,3955712,82833408,3955712,60501504,4705280,82833408,3955712,62000640,3955712,83582976,3955712,61251072,3955712,82833408,3955712,59002368,3955712,82833408,3955712,59002368,3955712,82833408,3955712,59002368,3955712,82833408,3955712
3,270,6522880,2853888,34620416,3103744,52396032,2636800,32183296,3103744,52396032,2636800,32183296,3103744,52396032,2636800,32542720,3103744,52396032,2636800,32118784,3103744,52396032,2636800,32118784,3103744,52396032,2636800,33519616,3103744,52862976,3103744,33519616,3213312,52972544,3103744,31196160,2495488,52254720,2495488,30478336,2495488,52254720,2495488,30478336,2495488,52254720,2495488,30478336,2495488,52774912,2495488
3,1024,22818816,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760
